,url,title,date,sentence
310,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,"В особенности - всё, что связано с цивилизацией: названия ВСЕХ наук (физика, химия, биология, история, астрономия, математика .....), всех видов искусств (музыка, театр, опера, балет....), всех правительственных органов (парламент, президент....), все религиозные термины (христианство - в т.ч.), все литературные (литература!) жанры, все технические и армейские термины (""технические"", «армейские» и ""термины"" - тоже нерусские слова), все конкретно (""конкретно!"") компьютерные и т.д."
311,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,Даже баня - латинское слово.
312,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,"Слова ""наивный"" и ""серьезный"" менее двухсот лет назад перевели с французского (до этого просто их тут НЕ СУЩЕСТВОВАЛО)."
313,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,И слово «патриотизм» - и то украдено на Западе.
314,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,Позор!
315,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,"Даже слово ""влюбленность"" и ""впечатление"" - это КАЛЬКИ с французского (например, в печатать - им/ пресьон - в/ печатление), ""трогательный"", ""замечательный"", сделанные лично Карамзиным."
316,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,Все грам. формы - все в 19-м веке перевели с французского.
317,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,Почитайте русские тексты до карамзинско-пушкинских переводов с французского - этот бред вы на 70% не переварите.
318,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,"Так, что - уж тогда давайте запретим иностранное слово ""депутат""!"
319,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,"И для размышлений (у кого есть, чем размышлять): Современный словарь иностранных слов."
320,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,"М.: Изд-во Русский язык, 1999."
321,https://www.mk.ru/blogs/posts/parlament-khochet-zapretit-nam-ispolzovat-inostrannye-slova.html,Парламент хочет запретить нам использовать иностранные слова? . Блог Евгения Понасенкова на mk.ru,19 июня 2014,740 с. Содержит 20 тысяч слов!!!
322,https://www.mk.ru/blogs/posts/rossiya-kotoroy-k-sozhaleniyu-ne-proizoshlo.html,"Россия, которой, к сожалению, не произошло . Блог Евгения Понасенкова на mk.ru",16 июня 2014,"Стоит задуматься: поразительно, сколько было сделано за первые годы свободы (после 1991 года), как с нуля, после советского кошмара голода и варварства стали появляться фирмы, открываться магазины, сколько появилось ярких форматов на ТВ, как быстро были опубликованы книги, которые находились под запретом, как интенсивно росло благосостояние нарождающегося среднего класса (сравните ситуацию, например, с покупкой машины и костюма в эпоху застоя и после гайдаровских реформ)."
323,https://www.mk.ru/blogs/posts/rossiya-kotoroy-k-sozhaleniyu-ne-proizoshlo.html,"Россия, которой, к сожалению, не произошло . Блог Евгения Понасенкова на mk.ru",16 июня 2014,"Безусловно, все это не могло происходить идеально стилистически, но совок вариантов не оставлял – или так, или никак – иначе крах, развал, гибель."
324,https://www.mk.ru/blogs/posts/rossiya-kotoroy-k-sozhaleniyu-ne-proizoshlo.html,"Россия, которой, к сожалению, не произошло . Блог Евгения Понасенкова на mk.ru",16 июня 2014,"Таким образом, есть (!) русские Люди, которые на своих плечах, на своем таланте, энергии сумели поднять страну из руин, именно меньшинство этих настоящих людей вынесло из пасти гибели миллионы инертных олухов и еще значительную группу активно вредящих комуняк."
325,https://www.mk.ru/blogs/posts/rossiya-kotoroy-k-sozhaleniyu-ne-proizoshlo.html,"Россия, которой, к сожалению, не произошло . Блог Евгения Понасенкова на mk.ru",16 июня 2014,"Граждане РФ смогли, наконец, свободно говорить, публиковать свои идеи, ездить за границу, пить и есть еду и напитки, а не помои – все это благодаря «плохим» реформаторам и благодаря «плохому» Западу."
326,https://www.mk.ru/blogs/posts/rossiya-kotoroy-k-sozhaleniyu-ne-proizoshlo.html,"Россия, которой, к сожалению, не произошло . Блог Евгения Понасенкова на mk.ru",16 июня 2014,"Еда, одежда, знания о том, как разумно устроить жизнь – это подарок Запада (про гуманитарную помощь, кредиты и т.д. – уже молчу)."
327,https://www.mk.ru/blogs/posts/rossiya-kotoroy-k-sozhaleniyu-ne-proizoshlo.html,"Россия, которой, к сожалению, не произошло . Блог Евгения Понасенкова на mk.ru",16 июня 2014,"Но Россия не сумела воспользоваться историческим шансом войти в цивилизованный мир (главная причина: не были наказаны те силы, которые устроили из страны концлагерь)."
328,https://www.mk.ru/blogs/posts/rossiya-kotoroy-k-sozhaleniyu-ne-proizoshlo.html,"Россия, которой, к сожалению, не произошло . Блог Евгения Понасенкова на mk.ru",16 июня 2014,И вот теперь происходит страшный откат назад.
329,https://www.mk.ru/blogs/posts/rossiya-kotoroy-k-sozhaleniyu-ne-proizoshlo.html,"Россия, которой, к сожалению, не произошло . Блог Евгения Понасенкова на mk.ru",16 июня 2014,"По всей видимости, живой труп совка должен догнить – и уже только потом на останках может начать расти что-то новое, живое и вменяемое."
330,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Ну, вот же он!"
331,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,Шанс!
332,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Шанс не на бумаге, не просто болтая языком, а не деле доказать, что вы на все готовы за т.н. «русскую идею»."
333,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Исходя из правдивых заверений отечественной прессы, в эти дни и часы на границе России - в Славянске, в Донецке, в Луганске решается судьба русских и «русской идеи»."
334,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,Вооруженные до зубов дивизии бандеровцев при поддержке фашиствующих инопланетян грозят уже заветным рубежам.
335,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,Тучи на них (на границах) ходят как никогда хмуро.
336,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,Почему господа громкоговорители отсиживаются в Москве?
337,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Почему, к примеру, товарищу Дугину удобнее уютное кресло в университете?"
338,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Университет, философия и социология – вообще термины и явления с бездуховного Запада."
339,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Необходимо срочно отказаться от всего западного (включая университеты, электричество и канализацию) – и личным примером показать, как надо."
340,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Сколько, я бы сказал, громкоговорителей за русскую идею живут и делают заявления на кухнях, в пивных, в лифте, на работе, в гаражах, на даче, на свадьбе, у врачей."
341,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Но где же их пламенные сердца, где их несметный и прохладный ум – почему он до сих пор не согревает алтарь великой идеи?"
342,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,По роду своих профессиональных интересов (военная история эпохи Наполеона) я часто сталкиваюсь с членами клубов реконструкции униформы русской армии периода войны 1812 года.
343,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Они воссоздают не только костюмы, но и быт, часто выступают на полях французской боевой славы (к примеру, на поле поражения при Бородино)."
344,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Более того, они все носят муляжи орденов и медалей – и всегда громко заявляют о своей любви к Отечеству, противопоставляя себя окружающим непатриотам."
345,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,Вот!
346,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,Вот он шанс заслужить все эти знаки отличия.
347,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Пусть значки перестанут быть лишь дамской бижутерией и превратятся в обагренный умом патриота-имперца алмаз доблести, освещающий вечную славу великой державы!"
348,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Пусть они блестят лучами Святого Грааля во мраке современного мира, погрязшего в смрадном болоте научных открытий и вездесущей гигиены."
349,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Господа товарищи гусары, драгуны, уланы, гренадеры и их маркитантки, еще не все потеряно: История дает вам шанс войти в нее с парадного входа."
350,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,Где находится этот вход - вы теперь знаете.
351,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Я убежден, что небесное воинство будет вам сопутствовать и направлять ваши устремления на врагов Третьего р…"
352,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,Рима.
353,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Я еще раз повторяю: конечно, шантажировать соседние страны нефтью и газом – это проверенная, традиционная миссия православной империи, но нельзя ограничиваться лишь газом."
354,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,Наш главный ресурс во все века – это люди.
355,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"Поэтому следуя известным заветам маршала победы Жукова, я призываю всех вас отстоять русскую имперскую идею не словом, а делом."
356,https://www.mk.ru/blogs/posts/unikalnyy-istoricheskiy-shans-dlya-adeptov-russkoy-idei.html,Уникальный исторический шанс для адептов «русской идеи». Блог Евгения Понасенкова на mk.ru,11 июня 2014,"И да будет ославлен тот, кто не встанет, как один."
357,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,На днях завершилось длившееся целый год голосование (в рамках национального конкурса «Имя Победы») за титул лучшего полководца в истории страны.
358,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,Большинство проголосовавших выбрали Александра Суворова.
359,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Однако им, наверняка, и невдомёк, что, по сути, они избрали главным полководцем России – Бонапарта!"
360,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,Как так вышло?
361,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,В юбилейный год европейского похода Александра Суворова я предпринял собственный поход по архивам и по местам былых сражений.
362,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,Из Италии я вернулся с совершенно новым взглядом на легендарного полководца.
363,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"История – это такая красивая одежда человечества, которую постоянно необходимо стирать, иначе она станет дурно пахнуть – более того, в ней могут завестись паразиты."
364,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Под паразитами я подразумеваю, прежде всего, всевозможные мифы, специально сфабрикованные государственной идеологией, и еще большее количество бытового мусора, который сам собой производит коллективное бессознательное."
365,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Что это бессознательное «знает» о Суворове, помимо того, что его рисуют на алкогольных этикетках и на наружной социальной рекламе в дни праздников местного государства?"
366,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Старшее поколение хотя бы наблюдало фильм, где некий актер обезьянничал перед антисоветским элементом (монархом) Павлом Петровичем."
367,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"А интеллигенция, которая в промежутке между поглощением Ремарка и визитом на закрытый показ фильмов Пазолини успевала заглянуть в какую-нибудь популяризаторскую книжку про историю «слинявшего» (термин Василия Розанова) в 1917 году отечества, слышала, что Суворов был «великим полководцем», и что он называл русских солдат «чудо-богатырями»."
368,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"А теперь я предлагаю обратиться к фактам, документам – и первое слово я предоставляю самому Александру Васильевичу."
369,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Начнем с того, кого все-таки Суворов счел достойным именовать «чудо-богатырем» - причем, в отличие от собственных солдат, это зафиксировано в документе (который, к сожалению, практически не известен даже специалистам)."
370,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"В письме своему племяннику А. Горчакову (октябрь 1796 г.) он сообщал: «О, как шагает этот юный Бонапарт!"
371,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Он герой, он чудо-богатырь, он колдун!"
372,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Он побеждает и природу, и людей."
373,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Он обошел Альпы, как будто их и не было вовсе."
374,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Он спрятал в карман грозные их вершины, а войско свое затаил в правом рукаве своего мундира."
375,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Казалось, что неприятель тогда только замечал его солдат, когда он их устремлял, словно Юпитер свою молнию, сея всюду страх и поражая рассеянные толпы австрийцев и пьемонтцев."
376,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"О, как он шагает!"
377,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Лишь только вступил на путь военачальства, как уж он разрубил Гордиев узел тактики."
378,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Не заботясь о числе, он везде нападает на неприятеля и разбивает его начисто."
379,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,Ему ведома неодолимая сила натиска – более не надобно.
380,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Противники его будут упорствовать в вялой своей тактике, подчиненной перьям кабинетным, а у него военный совет в голове."
381,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"В действиях свободен как воздух, которым дышит."
382,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Он движет полки свои, бьется и побеждает по воле своей!»"
383,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"На самом деле, этот документ не только ставит крест на передернутой слухами фразе про «пора унять молодца», но и проливает свет на успехи Суворова в его единственной (!) кампании, в которой он сражался с серьезным противником."
384,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,Объясню.
385,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Если изучать историю итальянской кампании Бонапарта 1796-1797 гг. и аналогичной кампании Суворова 1799 г., то легко пропустить феноменальное открытие."
386,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Дело в том, что Суворов фактически снял кальку с действий Бонапарта!"
387,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Меня это осенило, когда я педантично прошелся по стопам обоих: я сэкономил на такси почти половину отложенной суммы – ведь маршрут был обескураживающее удобный!"
388,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Более того, из оперативной документации русской армии явствует, что Суворов целенаправленно повторял все операции Бонапарта (включая, миланскую операцию и взятие Мантуи), но главное – он феноменально точно следовал стилю юного учителя."
389,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,Процитированное письмо безапелляционно свидетельствует: Суворов внимательнейшим образом следил за каждым шагом Бонапарта и все анализировал.
390,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Действительно: благодаря европейской прессе, в 1796 году молодой генерал с античным профилем стал настоящей, выражаясь сегодняшним языком, поп-звездой."
391,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Сотни статей, гравюр, восторженных обсуждений в салонах – у континента появился новый герой, напоминавшей об эпической романтике Древней Греции и Рима."
392,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Надо подчеркнуть: в том, что Суворов фактически стал учеником молодого гения, нет ничего из ряда вон выходящего или, тем более, зазорного."
393,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,Учиться – никогда не поздно и всегда достойно.
394,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Вообще Бонапарт «открыл» некую «школу повышения квалификации» для вражеских генералов старшего поколения: и Вурмзер, и Альвинцы (австрийские генералы), и пруссак Блюхер, и Беннигсен (подданный английского короля генерал на русской службе) – в непосредственном контакте (а Суворов – заочно) - все осваивали новшества «современного Цезаря»."
395,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Замечу, что сам Бонапарт никогда ничего внятного о Суворове не знал и, соответственно, не писал: до 1799 года он вообще практически не имел шансов слышать о русском генерале, который воевал под чьим-то началом где-то против турок или давил в крови восстания крестьян (таких же, подчеркну, православных, как и он)."
396,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Тем не менее, в итальянских опытах Бонапарта и Суворова было и много различий."
397,https://www.mk.ru/blogs/posts/bonapart-uchitel-i-lyubimyiy-chudobogatyir-suvorova.html,Бонапарт – учитель и любимый чудо-богатырь Суворова?!. Блог Евгения Понасенкова на mk.ru,22 мая 2014,"Например (и это акцентируется в упомянутом письме) армия Бонапарта была меньше, чем у противника, а войска Суворова наоборот численно превосходили французов."
