,href,title,text,rating
0,https://irecommend.ru//content/otlichnoe-pivo-22,"
Отличное пиво ","Воодушевленный ""австрийским жигулем"" из прошлого отзыва, решил взять другой сорт пива ""Ottakringer"". И по мне он гораздо вкуснее и насыщенее своего собрата. Пиво ""Ottakringer Wiener Original"" светлое фильтрованное и пастеризованное. Начальная плотность 12%, крепость 5,3% и спирт во вкусе не чувствуется. Цвет насыщенный ярко-оранжевый, пена среднезернистая и не плотная. В аромате почувствовал солод. Вкус терпкий, насыщенный и солодовый. Все это сопровождается приятной хмелевой горечью, плавно переходящей в послевкусие. Лагер ""Оттакрингер Оригинальный"" пришелся мне по вкусу. Его плотный и насыщенный вкус оставил приятные ощущения. Приобретенный по цене 79 рублей за 0,5 л однозначно рекомендую к употреблению.Считаю его отличной альтернативой отечественным пивам. ",5
0,https://irecommend.ru//content/legko-v-vesele-tyazhelo-v-pokhmele,"
Легко в веселье, тяжело в похмелье. ","Захотелось попробовать какого-то непривычного и нового для себя сорта пива. Зашла в специализированный алкогольный магазин, но к сожалению импорта там почти не было, зато в изобилии российское пиво. Взгляд упал на пиво КРЫМ Светлое. Бутылка из темного стекла, обычные не привлекательные наклейки с большой надписью ""Крым"", больше походит на советский дизайн. Объем стандартный - 0,5 литра.  Вся полезная информация на обратной стороне. Состав натуральный. Крепость 4,4%, плотность 11% об.  Крышка жестяная, вскрывается открывалкой.  Пиво имеет красивый насыщенный соломенный цвет. Пена пористая, моментально оседает. Пена не как у натурального пива (мягкая и пушистая), она похожа как у сильно газированного напитка.  Аромат классический солодовый, не яркий. Вкус. По вкусу мне понравилось. Я подумала, давно такого благородного вкуса не пробовала. Вкус сладковатый с небольшой горечью, медовый. Вкус мягкий, плотность средняя. Послевкусие медово-фруктовое. В общем, выпила и порадовалась.  Но не долго музыка играла. Ночью разболелась голова, а с утра у меня было состояние ""похмелья"". Похмелье после одной бутылочки пива: болела голова, жажда, состояние разбитости и другие ""прелести"" данного состояния. Поэтому оценку пива Крым светлое полностью меняю на противоположную. Пиво явно разбавлено спиртом. Повторять покупку не буду. ",3
0,https://irecommend.ru//content/legkii-napitok-s-myagkim-osvezhayushchim-vkusom,"
Легкий напиток с мягким освежающим вкусом ","Я не могу назвать себя любителем пива и особо в нем не разбираюсь. Пиву я предпочитаю сухие вина, но иногда мне хочется выпить пару бокалов пенного напитка. Что выбрать? Ассортимент поистине огромен, и в этот раз я купила светлое пиво Efes Pilsener. В гипермаркете ""Лента"" это пиво предлагалось по акции, и вместо 58 я отдала всего 39 рублей за бутылку объемом 450 миллилитров. Светлое пиво Efes Pilsener я ни разу ранее не пробовала, но слышала и читала о нем хорошие отзывы. Хотя и отрицательно об этом напитке тоже откликались. Но это ведь дело вкуса. А мне пиво понравилось. Я не нашла в нем каких-то особенностей, однако порой отсутствие этих особенностей и требуется. Efes Pilsener - простое, незатейливое, легкое пиво с мягким освежающим вкусом. А мне другое и не нужно. Пиво налито в стеклянную бутылку красивой формы с удобной крышечкой, которая без труда открывается, если повернуть ее в направлении нарисованных стрелочек. Кстати, пиво в таких бутылках выпустили в лимитированной зимней коллекции, о чем указано на этикетке в верхней части тары.  Контрэтикетка рассказывает о составе пива. Перед нами именно пиво из солода и хмелепродуктов, а не пивной напиток, и это очень хорошо.  Содержание алкоголя в пиве достаточно большое для меня - 5%. Но каких-то катастрофических последствий в виде сильного опьянения, головной боли, тошноты и прочего у меня не возникло. Я с удовольствием выпила бутылку пива за вечер, закусывая его чипсами и жареным мясом. Пиво Efes Pilsener имеет красивый золотистый оттенок и приятный аромат, в котором хорошо ощущаются солод и ноты хмеля. А пенка у напитка мягкая, нежная, быстро опадающая. Насколько мне известно, для подобных сортов пива это нормально.  Светлое пастеризованное пиво Efes Pilsener мне понравилось. Думаю, что оно заслуживает отличную оценку и рекомендации. ",5
0,https://irecommend.ru//content/meksikanskaya-michelada-peterburgskogo-razliva-vkus-prosto-otval-vsego-teper-eto-moe-lyubimo,"
Мексиканская мичелада петербургского разлива: вкус просто отвал всего! Теперь это мое любимое пиво ","Приветствую всех заглянувших! Я люблю крафтовое пиво, поэтому продолжаю знакомиться с интересными сортами. Сейчас я остановилась на томатном гозе. Больно уж понравился стиль. Однажды в местном пивном магазине попросила продавца посоветовать годную томаточку. И он предложил мне пиво петербургской пивоварни Paradox Michelada. Легендарный южноамериканский коктейль на основе светлого лагера, томатного сока, ворчестерского соуса и специй. Освежающий напиток с насыщенным ярко-красным цветом, приятным ароматом специй и томата, в меру острым вкусом и еле уловимым копченым тоном. Пить со льдом! Описание очень заманчиво, только прочитала я его уже дома после покупки первой баночки. Пиво настолько мне понравилось, что теперь это один из моих любимых сортов. В нем идеально абсолютно все! Только это не гозе, а травяное пиво. Еще и такой подвид существует Пиво Paradox Michelada Пивом называть этот напиток не совсем правильно, потому что это и есть мичелада, но российского разлива. Относится к категории пряных. Учитывая объем это не самое дешевое пиво. В пивном магазине возле дома беру его по выгодной цене. В других магазинах мичелада стоит от 250 рублей.  










Информация о мичеладе ParadoxУпаковка уже стала для меня привычной - алюминиевая банка с наклейкой. Наклейка самая обычная, на ней указана информация о пиве. На 300 мл калорийность 195. Расшифруем написанное на этикетке  Уже знакомый процент алкоголя - ABV 5%. За время увлечения гозешками привыкла и это не кажется чем-то большим. Горечь напитка - IBU 12. Маленькое число означает, что пиво не будет горьким, но на горечь влияет еще и качество ингредиентов. И новое для меня обозначение OG - 12p: OG – Original Gravity начальная плотность пива. В Америке и Европе часто показатель OG заменяют отметкой Plato (0P). Определяется отношением массы растворенных веществ к массе сусла при температуре 17,50C. Таким образом, 12Plato означает, что в 100 г сусла содержится 12 г сахаров. Состав пива Paradox MicheladaПиво-то у нас обещает быть сладеньким. Но сахар не самое главное в составе. Все очень подробно расписали, за это производителю респект. У нас тут целый коктейль разных пряностей. Именно из них готовят мичеладу в Мексике, если верить гуглу. Пряности я очень люблю! Посмотрим, каков на вкус будет ""супчик""  










Алюминиевая банкаТоматное пиво часто образует осадок на дне, поэтому прежде чем открыть переворачиваю банку вверх-вниз несколько раз. Когда открываю пиво, то всегда вдыхаю его аромат. Мичелада пахнет перцем и копченостями, при этом чуть сладковато на удивление. Не зря производитель предупредил, что в составе рыбы нет  В какой-то степени аромат можно рыбным назвать, но пиво ни в коем случае не вонючее! Необычная смесь ингредиентов дает интересный запах.  










Внешний вид пива Paradox MicheladaПиво темно-красного цвета, густоватое и совсем не пенное. Совсем немного пузырьков газа появилось на поверхности. Похоже на томатный сок по виду. Масса настолько плотная, что не просвечивает на свету. Для меня это показатель насыщенности вкуса, который можно увидеть невооруженным глазом. Обычно менее плотное пиво водянистое.  










Темная, непрозрачная текстура мичелады Если приглядеться, модно увидеть на поверхности специи. Их достаточно много. Ух, какой же будет вкус? Вкус мичелады просто отвал всего! Блаженство моих вкусовых рецепторов. Острота выражена ощутимо, но она не вырвиглазная. Перца положили достаточно. Когда пьешь немного обжигает горло, а потом наступает приятная теплота.  










Пряности в пиве Paradox MicheladaПиво Michelada томатное, пряное с оттенком копчености и при этом солено-сладковатое. Словами описать трудно, надо ощутить это причудливое сочетание вкусов. Равнодушным не оставит никого: это любовь либо ненависть. Если более светлый томат похож на рассол, то тут именно коктейль: плотный и насыщенный. Таким напитком не хочется напиваться, его пьешь именно ради вкуса. Оригинальную мичеладу, к сожалению не пробовала, но у пивоварни Paradox получилось отличное пиво! Я уже пробовала похожий напиток пивоварни Af Brewery Sangre Fresco и он мне совсем не понравился из-за приторной сладости. У мичелады Paradox сладость умеренная и приятная, поэтому я готова повторять ее снова и снова.  










Пиво Paradox Michelada и закускаParadox Michelada пьется легко. Хочется пить медленно, растягивая удовольствие. Спирт совсем не чувствуется, поэтому выпить можно много. Правда, я больше 2-х банок за раз не пробовала. Ж - жадность, все-таки не самое дешевое пиво  Мичелада даже после такого небольшого количества немного опьяняет меня, но похмелья после нее нет. К мичеладе подойдет любая соленая закуска, даже рыба. Я люблю пить пиво с чипсами, солеными орешками и даже без всего. Насыщенности вкуса хватает с лихвой. 










Крафтовое пиво Paradox Michelada Пиво Paradox Michelada стало моим фаворитом среди томатно-пряных сортов. Когда продавец магазина посоветовал мне его, я не очень верила, что мне ""зайдет"". Реальность оказалась круче ожиданий  Пиву ставлю 5 звезд и рекомендую к покупке, если удастся найти. В Питере точно есть в магазинах крафтового пива. Думаю, оно понравится пивным гурманам и любителей необычных вкусов. Хотя даже моей подруге понравилось, а она алкоголь пьет редко. Спасибо за внимание к отзыву Для интересующихся томатным пивом предлагаю посмотреть мои отзывы о гозешках: ",5
0,https://irecommend.ru//content/bolshomu-bochonku-i-rty-raduyutsya-khoroshii-razmerchik-pozitivnoe-oformlenie-dushevnoe-pivo,"
Большому бочонку и рты радуются!😁 Хороший размерчик, позитивное оформление, душевное пиво! А что еще надо для хорошей компании!🍻 ","Как известно губит людей не пиво, а губит людей вода. Поэтому иногда можно побаловать себя и друзей каким-нибудь интересным сортом пенного напитка. А если отыскать еще удачный формат, то успех практически гарантирован. Сегодня мы рассмотрим весьма интересный вариант немецкого пива в виде Veldensteiner Pils светлое фильтрованное пастеризованное бочонок 5л.🍻 Veldensteiner Pils светлое фильтрованное пастеризованное бочонок 5л.Бочонок такого пива обошелся в 1360 рублей. Да и это 5 литров! Страна происхождения Германия Производитель Veldensteiner / Фельденштайнер Объем 5л Тип напитка Пиво Крепость 4.9% Цвет пива светлое Тип пива лагер Разумеется если это перевести в банки, то получается не так дешево, но и пиво тут немецкое (да это там где ""дас из фантастиш"", ""зер гуд!"" и всё такое  ) . Ну что внучек...ща дёрнем по пивку! )) У данного напитка первым делом бросается в глаза упаковка. Она с весьма привлекательной картинкой. Всё так нежно и позитивно. Краник расположен внизуТак как это 5 литров, то баночка оснащена сливным краником. Всё прям как у больших домашних бочек. Возвращаясь к оформлению замечу, что это не единственный вариант оформления. Есть вариации с хоккеистами, влюбленной парой и другими изображениями. Всё так же прорисовано с позитивом. Прям хоть начинай коллекционировать эту тару Информативная наклейкаПиво-то немецкое, то на банке есть единственная русификация на верхней части . Там имеется вся исчерпывающая информация. Инструкция по применению. На боковой стороне изображена инструкция по открыванию эксплуатации банки. Хотя там и без нее всё интуитивно понятно.  ДЕГУСТАЦИОННЫЕ ЗАМЕТКИ Страна ГерманияПроизводитель VeldensteinerСтиль LagerСпирт(об.) 4.9Плотность 11.6Тип фильтрации фильтрованноеЦвет светлое Тут сливной краник сбоку банки. Хотя есть варианты с приставным краном, который вкручивается с торца. Наш вариант удобней! Veldensteiner Pils светлое фильтрованное пастеризованное бочонок 5л. 👉По составу полный порядок! Вода, ячменный солод да и хмель. Собственно класика жанра. Перед распитием можно сгонять за пеньком в лес) Кстати такой формат упаковку хорошо вписывается в интерьер как в отдельно размещенном виде, так и при базировании его на столе. на столе тоже нормально встанет! В случае с столом банку придется ставить на край так как краник расположен снизу и требует места для подставки бокалов. Veldensteiner Pils светлое фильтрованное пастеризованное бочонок 5л.Открываем! Эту процедуру начинаем с краника. Его нужно поддеть пальцами и потянуть. Он вылезает приблизительно на 4 см. Можно подставлять рот Можно бежать за бокалами. Понеслось!Если начнете разливать пиво на этом этапе, то больше одной кружки не получится налить. Ведь это закрытая емкость и следовательно нужен доступ кислорода. Клапан доступа кислорода.Он осуществляется через верхнее отверстие. Для этого нужно поддеть заглушку и оторвать запорное кольцо. Вот после этих манипуляций можно набухаться вусмерть  наша емкость готова к интеллигентному и неспешному распитию пенного напитка. Дегустируем! Прежде всего аромат. Тут он ненавязчивый с явными хлебными нотками и небольшим присутствием кислинки. Видимо так сыграл ячмень в составе. Пена высокая, держится долго. Она разнородная, но плотная. Очень похожа на пену от нефильтрованного Карлсберга. Поэтому оставила двоякое впечатление. Карбонизация тут ближе к средней. В принципе распивали на 4ых и всем понравилось. Креветки на отдыхе! Пена у пива плотная. По вкусу тут все же выделяется умеренная горчинка. Она ненавязчива и идет на вторых тонах. Так же присутствует еловость хмеля и небольшая игра ячменя в составе. Выходит такая слабенькая кислинка. При этом я бы отметил водянистость пива и пустоватость. Это естественно отнесу к минусу. Veldensteiner Pils светлое фильтрованное пастеризованное бочонок 5л.📌Что в итоге?🍻 Конечно же основной конек этого пива это формат и оформление. Прям сплошной позитив. Так же в копилку плюсов можно отнести немецкого производителя и хороший состав. Да, тут есть небольшие недочеты по вкусу, но кому-то это может наоборот понравится. Ведь сколько людей столько и мнений. Покупая большую банку нужно быть готовым к разному вкусу, ведь по мере выпивания пиво становится менее газированным и это прилично меняет вкусовые качества. В тот день мы випили много сортов разного пива и это попало в тройку лидеров. Собственно о покупке не пожалели, хотя и выбирали более чем из 10 сортов. Такое пиво могу рекомендовать. После распития останется позитивная баночка и приятные воспоминания!⭐⭐⭐⭐⭐ ",5
0,https://irecommend.ru//content/byl-normalnyi-byudzhetnyi-staut-no-v-poslednee-vremya-silno-isportilsya,"
Был нормальный бюджетный стаут, но в последнее время сильно испортился ","Всегда брал именно это пиво, т.к цена/качество было лучшее в своем сегменте, в последнее время очень сильно испортилось, появилась непонятная кислинка и горечь, вкус уже даже отдаленно перестал напоминать стауты, стало очень пустое, очень жаль, потому что покупать Белхейвен за 150+р за 0.5 жаба душит, но видимо придётся переходить на него. ",2
0,https://irecommend.ru//content/khoroshii-el-za-svoi-dengi-kogda-nadoelo-obychnoe-pivo-i-khochetsya-chego-novenkogo,"
🌾Хороший эль за свои деньги, когда надоело обычное пиво и хочется чего-то новенького🌾 ","Привет!) Скажу сразу я совсем не разбираюсь в пиве, пивных напитках, элях и тд. Особо разницы не вижу, если конечно данные напитки не с различными вкусовыми добавками. Не так давно увидев в Пятерочке по скидке Эль India Pale Ale от Горьковской Пивоварни Я решила взять попробовать. Раньше различные Эли я пробовала лиишь в заведениях нашего города. Пиво мне обошлось в 57 рублей по скидке. Объем - 0,44 л.  Мне нравятся пивные напитки с цитрусовыми. Поэтому я и выбрала именно этот Эль. У него яркий аромат цитрусовых и тропических фруктов с балансированной горечью. Стиль - светлый Эль. Я больше предпочитаю светлое пиво, очень редко нравятся темные сорта. % алкоголя - 5,9  Эль имеет не совсем светлый оттенок. Цвет янтарный, немного мутное. Практически не пенится. Перед употреблением я охладила напиток. Как и полагается употреблять при температуре напитка 7-10 градусов. Пиво обычно я употребляю когда ем бургеры, либо какие-то закуски. Данный Эль подходит как раз для бургеров/сосисок/стейков. Для острых блюд. 🌾Когда я приобретала данный напиток, думала, что прям отчетливо буду ощущать цитрусовые нотки, однако, нет. Эль имел такую сладкую горечь. Приятную.  🌾Нет ярко выраженного вкуса дрожжей или хмеля. 🌾В голову не ""дает"". Приятный напиток за свои деньги, особенно если вам надоело обычное пиво.  У Горьковской Пивоварни имеется еще ряд различных Элей с разнообразными вкусами, в магазинах мне встречались лишь некоторые.  И да, не злоупотребляйте спиртным!‼️ ",5
0,https://irecommend.ru//content/pozhalui-samoe-izvestnoe-tomatnoe-pivo-tomatnyi-sok-v-pivnoi-banke,"
Пожалуй, самое известное томатное пиво. Томатный сок в пивной банке ","Я очень люблю всякое томатное пиво, а начала своё знакомство с таким пивом именно с Зависимости от пивоварни 4 BREWERS. Но не с классической версии, а с острой. Боже, спектр тех непередаваемых эмоций, которые я испытала, попивая кислое и ядрёно-острое пиво с обветренными и потрескавшимися губами - словами не передать))) Как ни странно, но тот опыт не отбил интерес к подобному пиву, а наоборот, только его подогрел. С тех пор я попробовала немало томатного пива, о некоторых экземплярах писала отзывы: ✅ Salden's Oak Smoked Tomato Gose ✅ Selfmade Brewery Pizza Boy ✅ Gletcher Brewery В Чем Соль? Томат и Чили ✅ Selfmade Brewery Tomato Method (Smoky Hot Edition) Но почему-то старую добрую классику в виде Зависимости обходила стороной. Но недавно и до него дошли мои руки.  Состав: вода питьевая, солод пивоваренный ячменный светлый, томатная паста, хмель гранулированный, дрожжи пивные, лактоза, соль поваренная пищевая, базилик, тимьян, перец Чили Показать цитату От одной дозы томатного гозе ничего не будет. Смело наливайте бокал. Вряд ли вам захочется повторить это завтра. А уж тем более послезавтра. Ну, может быть, только по пятницам. Вы совершенно свободны от всяких условностей. Если захочется, всегда можно сделать это украдкой. И возьмите салфетку, у вас что-то красное на губах. Легкий светлый кислый эль. Насыщенный, сочный томатный вкус, чуть соли, немного базилика и тимьяна, и капелька острого чили. Оформление - забавное. Мне кажется, от острой зависимости мои губы как раз были похожи на это изображение)) Содержимое - густой томатный сок.  Вкус - очень вкусный томатный сок, слегка сладковатый, со специями во вкусе. Не слишком ярко, но отлично дополняюще. Базилик и тимьян выступают с томатным вкусом всегда замечательно. Перец Чили в составе меня немного напугал, но не зря он стоит на последнем месте, так как во вкусе практически не ощущается. Оно и хорошо, для любителей острого есть другое пиво.  Для любителей томатного сока Зависимость - просто замечательный вариант. Яркий, насыщенный и густой - самое то для знакомства с подобным пивом. ",5
0,https://irecommend.ru//content/vkusnenko-280,"
Вкусненько ","Всем привет! Недавно пробовала пивной напиток Доктор Дизель Манго и Красный Апельсин, теперь пробую Доктор Дизель Секси лайм. Покупала их одновременно. Хоть на вид бутылочки схожи, но позже я заметила различие. Бутылочка с яркой зелёной этикеткой и сочным лимоном.   Первое различие это то, что количества алкоголя тут меньше, ну вернее стандартно для пива - 4.3% алкоголя.  А в Манго и Красный Апельсин было целых 6%. Крышечка такая же, откручивающаяся. Это радует.  Состав: вода питьевая очищенная, солод пивоваренный ячменный светлый, сахар, регулятор кислотности - лимонная кислота, ароматизатор пищевой натуральный, хмелепродукты.  Скажем так, состав тоже отличается, не скажу, что он прям сильно хуже, но нет натурального сока в составе и витаминок. Цвет у пивного напитка Секси Лайм соломенный, прозрачный.  А вот на вкус Доктор Дизель Секси лайм мне понравился больше. Вкус, конечно, более обычный, я уже пробовала подобные вкусы. Но пьется приятно, алкоголя не ощущается, горечи нет. Сказать, что этот напиток прям супер супер не могу, но иногда можно. Единственное, что дороговато, я приобрела его за 81 рубль, уж можно было бы и поменьше стоимость сделать, всё-таки подобных пивных напитков сейчас много и по меньшей цене. Хотя, оказалось, что можно найти и в районе 45 рублей, это я зашла в какой-то дорогой магазин, даже не думала, что они так ценник завышают. Ну, теперь в том магазине не буду покупать. ",4
0,https://irecommend.ru//content/hefe-weissbier-dunkel-ot-pivovarni-paulaner-pshenichnoe-temnoe-nefiltrovannoe-pivo,"
Hefe-Weissbier Dunkel от пивоварни Paulaner  — пшеничное темное нефильтрованное пиво. ","Темное нефильтрованное пиво «Paulaner Hefe-Weissbier Dunkel» приобрела в сети магазинов «Перекресток» за 119 рублей. Ценник варьируется от 100 до 250 рублей за баночку объемом 0.5 в зависимости от точки продажи. Тара – алюминиевая банка в коричневых оттенках с ключиком открывалкой. На баночке изображены добропорядочные бюргеры и бюргерши. Текст напечатан ровно и полностью читаемый. Банка открылась с хлопком, а пальцы и ногти остались целы. Ключик не сломался. Крепость всего 5.3% - опьянение мягкое. Главное не злоупотреблять. Газообразование среднее, в нос не бьет. Утром после баночки головная боль отсутствует. Цвет – темный. Уходит в медный отлив, непрозрачный и имеет характерную мутность для нефильтрованного пива. Осадок на дне не выпадает. В бокале имеет схожесть с квасом. Аромат – неярко выраженный, чистый без посторонних примесей. Никаких химических, мыльных или металлических нот. Пахнет немного дрожжевым хлебом и специями. Пена – преимущественно мелкозернистая, разнокалиберная. Опадает умеренно. По цвету немного кофейного. Вкус является продолжение аромата. Тело среднее, пьется легко. Могу различить оттенки злаков в послевкусие легкая горчинка и короткая пряная кислинка. Полнота удовлетворительная. Послевкусие не водянистое. В финале кисленькое сухофруктовое и зерновое. В общем, классический дункельвайс со стандартным набором вкусовых характеристик. Гастрономическая пара – напиток универсальный и может гармонировать с множеством блюд, выбирайте то, что вам по душе и вкусу. Крепкое тёмное пиво можно дополнить стейком или барбекю. Без гастрономического сопровождения пьётся легко и благо вкус позволяет. «Paulaner Hefe-Weissbier Dunkel» - немецкое пиво от известного бренда. Напиток приятно пить. Универсальный и подходит для кулинарии. На основе получаются вкуснейшие маринады и соусы, после которых не захмелеешь. Подойдет для приготовления кекса «Темный принц». При питье не вызывает отторжение, не имеет резкого вкуса, горечь умеренная. Идеальный вариант для домашнего ужина или популярных сейчас встреч в неформальной обстановке. Если в магазине вдруг не будет любимцев, обязательно повторю покупку и вам порекомендую. Достоинства: Недостатки: ",4
0,https://irecommend.ru//content/byudzhetnoe-kachestvennoe-pivo,"
Бюджетное качественное пиво ","Мне это пиво понравилось, Взял недавно на пробу полтора литра с анчоусами, приятный привкус, н сильно горький, не очень сладкий, под рыбку отлично пошло:   По стоимости - средне, 90 р за бутылку 1,5 л более менее хорошего пива это недорого.  Второй раз набрали с друзьями большее количество. Много было выпито под закуску, на утро голова не болела, не тошнит, самочувствие вполне нормальное.  Отмечу, что под рыбку все же лучше пошло советское. ну тут уже на вкус и цвет... В любом случае рекомендую - недорогое, вкусное пиво) ",5
0,https://irecommend.ru//content/etot-napitok-na-lyubitelya,"
Этот напиток на любителя. ","Я как любитель темного пива не смогла пройти мимо баночки литовского производителя Volfas Engelman Dark Lager. Это темный лагер с крепостью 4,2%. Жестяная банка с увеличенным объемом, характерным для литовского пива - 1 пинта или 568 мл. . Ключ банки закрыт фольгой, да и упаковка выглядит красочно и привлекательно.  Это импортное пиво, поэтому русскоязычная информация о продукте указана на специальной наклейке.  Состав натуральный: вода, ячменный солод, сахарный сироп, жареный и бледный солодовый ячмень, хмель. Когда покупала, не обратила внимание, что в составе сахарный сироп - не люблю этот компонент в пиве. При наливании в стакан образуется мягкая густая пена карамельного цвета, оседает быстро.  Цвет самого напитка - чайно-янтарный, прозрачный.  Аромат - хлебно-карамельный.  Вкус сладкий, даже слишком. Я не против карамельной сласти в небольшом количестве, чтобы она давала только отголосок в послевкусии. Но когда яркая, вырывающаяся на первый план сладость забивает вкус напитка, - от пива мало что остается. Напиток пьется мягко, какая либо горечь отсутствует, собственно как и кислинка. Создается впечатление, что пьешь хлебный квас с сахаром.  Такое пиво придется употреблять отдельно, классическая закуска к нему не подойдет. Возможен вариант освежающего напитка в жару. Но опять же, это на любителя. Я сладкие напитки в жару не пью. В общем, мне это пиво не понравилось, оно действительно на любителя. ",2
0,https://irecommend.ru//content/kachestvennyi-svetlyi-lager,"
Качественный светлый лагер. ","Мои предпочтения светлым сортам пива навели меня на этот продукт и надо сказать, успешно, если знать, что я довольно привередливый в этом деле. Как известно, живое пиво всегда лучше бутылочного в магазинах и поэтому никто не пойдет после паба в гипермаркет за пивом. Довольно долгая история дегустация пива в моем исполнении привела к определенным сортам и выбору любимых, приятных мне и для меня. Да, о вкусах не спорят, но полагаю бельгийский эль Гримберген во всех его сортах будет по нраву большинству любителей эля. Так вот это мой любимый, но речь идет о пиве Engel Gold! В прошлом году я встречал Новый Год в Праге и там перепробовал много напитков и чаще всего с танка - свежайшее, только что приготовленное. Конечно же это было чаще всего Kozel или похожие на него марки. Почему я заговорил об этом? Потому, что Engel Gold, как и Kozel, светлый лагер и это считается классическим пивом по всем параметрам: солод+хмель+вода и ничего больше! Никаких добавок! Это в Чехии считается правилом, которое нельзя изменить вот уже почти тысячелетие! Любой другой напиток лет триста назад выливался при всём народе на Староместкой площади и пивовара секли розгами. Вот так ревниво защищали чешские пивовары свои традиции. Engel Gold имеет все классические нотки чудесного, освежающего пива без сильной газованности с не слишком стойкой пеной, которая не исчезает совсем и немного оседает на стенках бокала. Вкус его вернул меня в прошлогодний праздник и отдал честь этому напитку, хоть он и не чешский. Немецкое пиво хорошего качества мне редко попадалось, а это было приятным подарком в эти дни. Хотя, есть и более интересные сорта в виде Neuzeller Kloster-Brau, ""Schwarzer Abt"" , которое имеет слегка вишневый вкус. Слегка! Но чешские пивовары все равно бы его вылили на камни площади. Я купил это пиво за 309 рублей в О'кей и считаю цену завышенной на 1/3 цены. При большом выборе других сортов я отнесу это завышение цены к жадности продавца. Ничем более он не сможет объяснить свои действия. К тому же на соседних полках стоят товары дешевле и не уступающие по качеству. Но, как я сказал выше живое пиво даёт вперед несколько очков бутылочному за счет богатого букета вкусов, раскрывающихся в процессе потребления этого напитка. И в заключение хотел бы напомнить, что чрезмерное употребление пива ни для вас ни для ваших близких не рекомендуется. Алкоголь должен быть в меру. ",5
